VHCL_CRASH_ID,VHCL_VHCL_ID,VHCL_VHCL_CODED_SEQ_NO,VHCL_OWNSHP_CD,VHCL_OWNSHP_SHORT_DESC,VHCL_USE_CD,VHCL_USE_SHORT_DESC,VHCL_TYP_CD,VHCL_TYP_SHORT_DESC,EMRGCY_VHCL_USE_FLG,TRLR_QTY,VHCL_MVMNT_CD,VHCL_MVMNT_SHORT_DESC,VHCL_CMPSS_DIR_FROM_CD,VHCL_CMPSS_DIR_FROM_SHORT_DESC,VHCL_CMPSS_DIR_TO_CD,VHCL_CMPSS_DIR_TO_SHORT_DESC,VHCL_ACTN_CD,VHCL_ACTN_SHORT_DESC,VHCL_CAUSE_1_CD,VHCL_CAUSE_1_SHORT_DESC,VHCL_CAUSE_2_CD,VHCL_CAUSE_2_SHORT_DESC,VHCL_CAUSE_3_CD,VHCL_CAUSE_3_SHORT_DESC,VHCL_EVNT_1_CD,VHCL_EVNT_1_SHORT_DESC,VHCL_EVNT_2_CD,VHCL_EVNT_2_SHORT_DESC,VHCL_EVNT_3_CD,VHCL_EVNT_3_SHORT_DESC,VHCL_SPEED_FLG,VHCL_HIT_RUN_FLG,VHCL_SFTY_EQUIP_USED_QTY,VHCL_SFTY_EQUIP_UNUSED_QTY,VHCL_SFTY_EQUIP_USE_UNKNWN_QTY,VHCL_OCCUP_CNT,STRIKG_VHCL_FLG,PARTIC_CRASH_ID,PARTIC_VHCL_ID,PARTIC_ID,PARTIC_DSPLY_SEQ_NO,PARTIC_VHCL_CODED_SEQ_NO,PARTIC_VHCL_SEQ_NO,PARTIC_TYP_CD,PARTIC_TYP_SHORT_DESC,PARTIC_HIT_RUN_FLG,PUB_EMPL_FLG,SEX_CD,AGE_VAL,DRVR_LIC_STAT_CD,DRVR_LIC_STAT_SHORT_DESC,DRVR_RES_STAT_CD,DRVR_RES_SHORT_DESC,INJ_SVRTY_CD,INJ_SVRTY_SHORT_DESC,SFTY_EQUIP_USE_CD,SFTY_EQUIP_USE_SHORT_DESC,AIRBAG_DEPLOY_IND,PARTIC_MVMNT_CD,PARTIC_MVMNT_SHORT_DESC,PARTIC_CMPSS_DIR_FROM_CD,PARTIC_CMPSS_DIR_FROM_SHORT_DESC,PARTIC_CMPSS_DIR_TO_CD,PARTIC_CMPSS_DIR_TO_SHORT_DESC,NON_MOTRST_LOC_CD,NON_MOTRST_LOC_SHORT_DESC,PARTIC_ACTN_CD,PARTIC_ACTN_SHORT_DESC,PARTIC_ERR_1_CD,PARTIC_ERR_1_SHORT_DESC,PARTIC_ERR_2_CD,PARTIC_ERR_2_SHORT_DESC,PARTIC_ERR_3_CD,PARTIC_ERR_3_SHORT_DESC,PARTIC_CAUSE_1_CD,PARTIC_CAUSE_1_SHORT_DESC,PARTIC_CAUSE_2_CD,PARTIC_CAUSE_2_SHORT_DESC,PARTIC_CAUSE_3_CD,PARTIC_CAUSE_3_SHORT_DESC,PARTIC_EVNT_1_CD,PARTIC_EVNT_1_SHORT_DESC,PARTIC_EVNT_2_CD,PARTIC_EVNT_2_SHORT_DESC,PARTIC_EVNT_3_CD,PARTIC_EVNT_3_SHORT_DESC,BAC_VAL,ALCHL_USE_RPT_IND,DRUG_USE_RPT_IND,MJ_USE_RPT_IND,STRIKG_PARTIC_FLG,CRASH_ERR_LONG_DESC,CAUSE_LONG_DESC,EVNT_LONG_DESC,MVMNT_LONG_DESC,ACTN_LONG_DESC
1315932,2492486,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,2,NE,6,SW,0,NONE,0,NO CODE,,,,,6.0,BIKE INV,,,,,False,False,1,0,0,1,True,1315932,2492486,2848138,1,1,1,1,DRVR,False,False,2,83,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1316068,2492736,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,2,2,True,1316068,2492736,2848419,1,1,1,1,DRVR,False,False,2,16,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1315464,2491669,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1315464,2491669,2847245,1,1,1,1,DRVR,False,False,1,34,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1344203,2545686,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1344203,2545686,2908673,1,1,1,1,DRVR,False,False,2,53,1,OR-Y,2,OR>25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1346952,2550766,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,6,SW,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,6,0,0,6,False,1346952,2550766,2914445,2,1,1,1,DRVR,False,False,1,43,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1334528,2527414,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1334528,2527414,2887910,2,1,1,1,DRVR,False,False,1,61,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1332377,2523334,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,1,2,True,1332377,2523334,2883215,1,1,1,1,DRVR,False,False,2,26,2,OTH-Y,2,OR>25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1340894,2539477,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1340894,2539477,2901571,1,1,1,1,DRVR,False,False,1,36,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1337402,2532807,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,1,N,3,E,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1337402,2532807,2894091,1,1,1,1,DRVR,False,False,1,48,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,Entering street or highway from alley or driveway
1334769,2527874,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1334769,2527874,2888431,1,1,1,1,DRVR,False,False,1,41,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1335569,2529397,2,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,80.0,OBJ F MV,,,,,False,False,0,0,1,1,False,1335569,2529397,2890165,3,2,1,1,DRVR,False,False,1,62,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1335219,2528715,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1335219,2528715,2889379,2,1,1,1,DRVR,False,False,1,74,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1348566,2553702,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1348566,2553702,2917839,1,1,1,1,DRVR,False,False,1,56,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1352399,2560586,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1352399,2560586,2925692,1,1,1,1,DRVR,False,False,1,52,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1336320,2530753,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,4,SE,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1336320,2530753,2891739,1,1,1,1,DRVR,False,False,1,67,1,OR-Y,1,OR<25,9,NONE,9,UNK,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1344818,2546831,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,6,SW,4,SE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1344818,2546831,2909992,1,1,1,1,DRVR,False,False,1,44,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1314917,2490667,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,6,SW,2,NE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1314917,2490667,2846100,1,1,1,1,DRVR,False,False,2,52,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1315087,2490982,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,5,S,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1315087,2490982,2846465,1,1,1,1,DRVR,False,False,2,16,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Left,No action or non-warranted
1343463,2544331,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,False,1343463,2544331,2907113,2,1,1,1,DRVR,False,False,2,51,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1347190,2551208,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,20,STR ENTR,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,True,1347190,2551208,2914950,1,1,1,1,DRVR,False,False,2,44,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,"Before entering roadway, struck pedestrian, etc. on sidewalk or shoulder"
1347709,2552157,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,6,SW,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1347709,2552157,2916076,1,1,1,1,DRVR,False,False,1,56,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,45,IMP CHG,,,,,13,IMP LN C,,,,,,,,,,,,,,,False,Improper change of traffic lanes,No cause associated at this level,,Turning Left,Entering street or highway from alley or driveway
1335375,2529012,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,7,W,3,E,11,STOPPED,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1335375,2529012,2889733,2,1,1,1,DRVR,False,False,1,32,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,88,OTHER,9,IMP STOP,,,,,10,OTHR-IMP,,,,,,,,,,,,0.0,0.0,,False,Improperly stopped in traffic lane,No cause associated at this level,,Stopped in Traffic,Stopped in traffic not waiting to make a left turn
1335626,2529506,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1335626,2529506,2890300,2,1,1,1,DRVR,False,False,1,52,1,OR-Y,2,OR>25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1338944,2535760,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,7,W,3,E,12,STP/L TRN,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1338944,2535760,2897420,2,1,1,1,DRVR,False,False,1,50,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Stopped in Traffic,"Stopped because of left turn signal or waiting, etc."
1335480,2529219,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1335480,2529219,2889962,1,1,1,1,DRVR,False,False,1,38,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1352910,2561482,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,8,NW,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1352910,2561482,2926706,1,1,1,1,DRVR,False,False,1,63,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1333883,2526182,1,3,PUBLC,1,POLCE,1,PSNGR CAR,False,0.0,1,STRGHT,4,SE,8,NW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1333883,2526182,2886483,1,1,1,1,DRVR,False,True,2,58,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1334140,2526675,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1334140,2526675,2887056,2,1,1,1,DRVR,False,False,2,37,2,OTH-Y,4,N-RES,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1341433,2540513,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1341433,2540513,2902726,1,1,1,1,DRVR,False,False,2,67,2,OTH-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1345091,2547333,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,7,W,5,S,18,EXIT DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1345091,2547333,2910573,1,1,1,1,DRVR,False,False,2,69,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering street or highway from alley or driveway
1337996,2533951,1,1,PRVTE,0,NONE,9,MTRCYCLE,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1337996,2533951,2895373,1,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,6,HELM,,,,,,,,,,0,NONE,42,F/SLO MV,,,,,7,TOO-CLOS,,,,,,,,,,,,,,,False,Failed to decrease speed for slower moving vehicle,No cause associated at this level,,Turning Left,No action or non-warranted
1337996,2533952,2,9,UNKN,9,UNKN,99,UNKNOWN,False,9.0,0,UNK,0,UN,0,UN,0,NONE,0,NO CODE,,,,,,,,,,,False,True,0,0,1,1,False,1337996,2533952,2895375,3,2,1,1,DRVR,True,False,9,0,9,UNK,9,UNK,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Unknown,No action or non-warranted
1339128,2536118,1,3,PUBLC,0,NONE,8,OTH BUS,False,0.0,1,STRGHT,8,NW,4,SE,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1339128,2536118,2897812,1,1,1,1,DRVR,False,True,1,64,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1332918,2524356,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,3,E,5,S,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1332918,2524356,2884374,2,1,1,1,DRVR,False,False,1,17,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1334390,2527149,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,4,SE,6,SW,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1334390,2527149,2887604,1,1,1,1,DRVR,False,False,2,64,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Left,Proceed after stopping for a stop sign/flashing red.
1337922,2533808,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,1,SKIDDED,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1337922,2533808,2895216,1,1,1,1,DRVR,False,False,2,80,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,Skidded
1335549,2529361,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,19,ENTR DWY,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1335549,2529361,2890125,2,1,1,1,DRVR,False,False,2,53,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,86.0,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Entering alley or driveway from street or highway
1335400,2529065,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,1,N,7,W,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1335400,2529065,2889790,1,1,1,1,DRVR,False,False,2,63,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1334214,2526822,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,6,STOP,7,W,5,S,11,STOPPED,0,NO CODE,,,,,,,,,,,False,False,2,0,0,2,False,1334214,2526822,2887224,2,1,1,1,DRVR,False,False,1,37,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Stopped in Traffic,Stopped in traffic not waiting to make a left turn
1335569,2529396,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1335569,2529396,2890163,1,1,1,1,DRVR,False,False,1,28,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1333940,2526292,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,3,E,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1333940,2526292,2886612,1,1,1,1,DRVR,False,False,2,24,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,,,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Turning Right,No action or non-warranted
1336480,2531064,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,3,E,7,W,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1336480,2531064,2892104,1,1,1,1,DRVR,False,False,1,28,1,OR-Y,2,OR>25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
1336730,2531532,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,3,TURN-L,4,SE,6,SW,0,NONE,0,NO CODE,,,,,,,,,,,False,False,0,0,1,1,True,1336730,2531532,2892629,1,1,1,1,DRVR,False,False,2,67,1,OR-Y,1,OR<25,9,NONE,9,UNK,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,,,,False,No error,No cause associated at this level,,Turning Left,No action or non-warranted
1337091,2532215,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1337091,2532215,2893419,2,1,1,1,DRVR,False,False,1,45,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,No action or non-warranted
1337602,2533186,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,1,N,5,S,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,3,0,0,3,False,1337602,2533186,2894504,2,1,1,1,DRVR,False,False,1,36,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,82.0,VEH HID,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,Vehicle obscured view,Straight Ahead,Proceed after stopping for a stop sign/flashing red.
1315062,2490939,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,2,TURN-R,5,S,3,E,15,GO A/STOP,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1315062,2490939,2846414,1,1,1,1,DRVR,False,False,2,49,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,,0.0,0.0,,False,No error,No cause associated at this level,,Turning Right,Proceed after stopping for a stop sign/flashing red.
1346663,2550257,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,True,1346663,2550257,2913864,1,1,1,1,DRVR,False,False,1,25,1,OR-Y,1,OR<25,9,NONE,2,BELT,0.0,,,,,,,,,0,NONE,27,BIKE ROW,,,,,2,NO-YIELD,,,,,,,,,,,,0.0,0.0,,False,Did not have right-of-way over pedalcyclist,No cause associated at this level,,Straight Ahead,No action or non-warranted
1343120,2543687,1,1,PRVTE,0,NONE,1,PSNGR CAR,False,0.0,1,STRGHT,5,S,1,N,0,NONE,0,NO CODE,,,,,,,,,,,False,False,1,0,0,1,False,1343120,2543687,2906369,2,1,1,1,DRVR,False,False,1,20,1,OR-Y,1,OR<25,9,NONE,2,BELT,,,,,,,,,,0,NONE,0,NONE,,,,,0,NO CODE,,,,,,,,,,,86.0,0.0,0.0,,False,No error,No cause associated at this level,,Straight Ahead,No action or non-warranted
